length_cm,AMERICAN PLAICE,COD(ATLANTIC),HERRING(ATLANTIC),ATLANTIC HALIBUT ,REDFISH UNSEPARATED,"TURBOT, GREENLAND HALIBUT",HADDOCK,SANDLANCES,SILVER HAKE,SPINY DOGFISH,WHITE HAKE,WITCH FLOUNDER,YELLOWTAIL FLOUNDER,YEAR
11,7572197.485,,,,3365927.444,,1565662.684,3276511.671,746202.0159,,,,544582.7459,1981
12,10089525.17,,,,151166.9975,,3305902.358,,2248633.676,,,,,1981
13,7308525.968,,,,,,,3276511.671,3495785.326,,,513319.2061,3057976.876,1981
14,7107312.941,911952.5279,,,211095.7745,,2818644.541,13106046.69,11261741.66,,,1143689.919,1101338.722,1981
15,13623182.82,2133626.309,,,204743.87,,1945702.068,36041628.38,12052231.27,,,,790510.7974,1981
16,7649979.365,3551484.437,,,3016656.063,,29173221.77,68806745.1,16251840.25,,,135764.3438,751978.3794,1981
17,8352088.838,5976992.866,,,3713435.942,,2932409.637,95018838.47,15831900.82,,,,1396829.107,1981
18,19240470.41,3064941.795,,,1260920.342,,59380431.61,91742326.8,11464280.97,,417947.1894,237107.5723,3930589.974,1981
19,24075661.9,15336383.04,,,5833853.662,,5534426.096,32765116.71,11703162.63,,,3013987.311,2187307.2,1981
20,31398657.38,4634531.525,,,6989334.806,,47755806.01,6553023.343,7145239.28,,,1077808.299,6617592.836,1981
21,35264695.01,2098775.556,,,10741826.8,,5102731.977,12527838.74,7327905.935,,,1976400.132,7864403.287,1981
22,35111351.71,19195357.6,,,13908817.3,,18232086.88,,4565606.224,,610307.87,575003.0415,15420979.04,1981
23,45937964.2,984204.4699,,,18654907.38,,2565538.912,6553023.343,4351670.599,,586683.2704,897416.8035,17871023.35,1981
24,50476006.05,1947754.631,,,17107599.47,,6883111.589,19659070.03,8832984.185,,739508.2146,2257634.252,13648597.56,1981
25,46158366.03,7901087.857,,,7510319.582,,2799557.027,48569467.13,19167051.04,,2136565.233,2299956.427,16778168.21,1981
26,43369942.66,1236411.802,,,11497286.55,,2873374.079,45871163.4,21932974.15,,1100758.231,2897008.877,21696035.68,1981
27,59284581.96,1193489.684,,,11867526.97,,1802858.516,19659070.03,41998800.63,,106306.8988,903689.0974,22818982.68,1981
28,52188597.88,2994708.721,,,9908472.643,,10189559.3,3276511.671,42051612.51,,2787975.34,3207592.221,31790875.89,1981
29,38193026.34,2176280.953,,,9359826.029,,2785359.29,,53430023.04,,690611.8044,1029517.363,30526684.34,1981
30,40423302.13,853993.5988,,,5917853.856,,15310456.03,,69030495.12,,1586262.675,2727699.007,32742630.89,1981
31,30745338.14,3683162.998,,68693.3195,3725577.614,,2791490.003,,55402695.37,,3730190.644,3231248.639,29739699.66,1981
32,38144459.89,1985688.343,,,2223700.361,,13679142.14,,36811422.47,,797975.2601,1705434.567,25408325.09,1981
33,30824934.46,1336843.128,,,1737606.608,,1939756.414,,32753305.56,,511858.1514,1074974.24,25196754.08,1981
34,18054958.52,12361328.95,,,829322.0868,,7610521.166,,22638581.35,,7078295.176,1594772.739,15357765.11,1981
35,21026855.65,1966785.821,,86166.18194,1417600.548,,1554406.606,,15096560.24,,1019602.796,497387.5942,13360935.7,1981
36,18753160.25,1479861.08,,,2004569.271,,2102221.163,,5816360.458,,779129.2612,748475.8971,9349930.946,1981
37,11612727.2,13892992.87,789846.9333,,1624213.464,,751414.1001,,4542244.285,,6630389.105,535032.7012,6534002.523,1981
38,6061910.999,1246737.643,632009.9048,,1273142.299,,1092833.502,,2678906.414,,824721.0535,780073.5554,3876407.651,1981
39,5351049.672,986845.4246,,,1789995.303,,399950.9761,,1500313.781,,279571.7889,859746.0626,2482463.632,1981
40,6123689.637,12430800.89,,23218.27518,920586.323,,2258006.848,,1940024.555,,5280051.383,826364.7226,1581337.049,1981
41,3860277.121,1589760.751,,,1224407.05,,843902.1902,,312304.4086,,753598.371,1087659.512,405283.7885,1981
42,7127639.146,911593.5035,,,556727.4685,,6494180.176,,1467242.125,,671692.4599,909617.3498,279852.833,1981
43,4525888.52,12435448.3,,,379973.5296,,1095306.48,,1033979.278,,3816869.7,637986.5057,35711.91452,1981
44,3247401.376,2087309.947,,24902.93115,913151.2728,,7848155.846,,275580.947,,746657.7758,340879.8942,126971.9319,1981
45,2333508.518,1196952.733,,,,,1404813.48,,256109.5737,,928123.9203,355133.4834,70014.28974,1981
46,2844015.561,10558193.32,,,44936.17561,,7794535.084,,607718.674,,2488841.671,400837.1948,78272.26793,1981
47,2263562.906,1680009.644,,56250.81369,,,1237138.186,,97142.08963,,418026.9346,290623.58,,1981
48,1703495.002,1089391.528,,,,,7473870.485,,320800.2009,,402476.3474,190066.6244,,1981
49,2728352.247,11304700.7,,,,,911526.5649,,92220.72122,,1798232.623,372551.7704,,1981
50,2003720.639,844523.2379,,,,,4723197.453,,169767.3905,,624689.1902,247405.5725,,1981
51,1227059.888,1139426.732,,21298.80041,,,1060866.498,,97682.87258,,457588.4045,359231.909,,1981
52,634912.3261,10477242.78,,46270.03776,,,2414305.22,,43176.15882,,1977254.203,211350.5069,,1981
53,1030632.313,1260209.736,,19088.44812,,,863765.2228,,93915.06378,,361034.5397,80119.26088,,1981
54,712238.2498,762859.7351,,18732.36899,,,1160387.794,,70428.32978,,647407.9026,27218.76796,16014.39378,1981
55,768035.9068,9661199.488,,64854.20518,,,611998.791,,45990.08729,,1598402.536,17840.89036,,1981
56,952640.9579,1250898.41,,,,,1071887.29,,36819.23727,,205714.9015,,,1981
57,879959.2142,1249754.214,,,,,493310.4768,,39778.95915,,487231.1475,21642.07338,,1981
58,747885.2042,5854171.789,,,,,564214.8494,,,,1145219.482,72642.69154,,1981
59,317956.3294,982647.2492,,18637.41405,,,235224.396,,,,23008.2854,,,1981
60,167855.6784,1225713.076,,157824.6131,,,455041.8436,,106133.2739,,204601.3202,,,1981
61,319793.7722,4624899.083,,,,25872.77981,240096.984,,,,649090.7776,,,1981
62,216190.6448,629029.8461,,12828.19278,,,102470.8378,,,,31533.95527,,,1981
63,102077.3131,1103129.199,,,,,122354.3476,,,,198471.9043,,,1981
64,64166.76181,3703596.179,,21680.1064,,,279928.444,,,35405.67497,982577.2663,,,1981
65,,504903.7804,,,,,63501.93225,,,,213285.0367,,,1981
66,,686198.1872,,,,,80519.77467,,,,226080.4426,,,1981
67,,1843708.014,,32831.37143,,,,,,14385.32154,257155.4634,,,1981
68,,490445.1904,,114161.0183,,,27416.16502,,,,23835.32132,,,1981
69,,227850.1862,,38640.13239,,,51058.05134,,,,34438.58635,,,1981
70,,490374.1841,,11648.94863,,,,,,,160514.7758,,,1981
71,,552862.8373,,30281.67602,,,,,,,52588.06953,,,1981
72,,239804.196,,43739.32698,,,,,,,81352.20818,,,1981
73,,640524.3121,,13180.90861,,,,,,,39468.29806,,,1981
74,61591.53365,271457.8107,,,,,,,,,46308.72409,,,1981
75,,369929.8675,,,,,,,,,61567.17627,,,1981
76,,263407.6222,,,,16566.39371,,,,,,,,1981
77,,136423.9927,,,,16537.62602,,,,,106072.5939,,,1981
78,,172680.958,,28924.90692,,,,,,,9007.851585,,,1981
79,,341428.1166,,,,,,,,13776.55008,96248.80602,,,1981
80,,479643.7706,,55889.65179,,,,,,,105035.7738,,,1981
81,,28995.75255,,,,,,,,,8396.205015,,,1981
82,,154910.3407,,,,,,,,,,,,1981
83,,155846.3105,,,,,,,,,,,,1981
84,,92792.81663,,,,,,,,,,,,1981
85,,18176.73415,,,,,,,,,,,,1981
86,,285375.4862,,,,,,,,,,,,1981
87,,125573.4367,,,,,,,,58137.23043,,,,1981
88,,184209.7927,,,,,,,,,,,,1981
89,,59749.45148,,,,,,,,34240.09353,31308.34839,,,1981
90,,47123.76758,,,,,,,,,,,,1981
91,,18683.19513,,,,,,,,36200.77605,,,,1981
92,,26634.31992,,,,,,,,,,,,1981
93,,36327.31719,,,,,,,,36156.36132,,,,1981
94,,206047.409,,,,,,,,,,,,1981
95,,51024.3748,,,,,,,,36119.44805,,,,1981
96,,96567.13856,,,,,,,,,,,,1981
97,,63468.26011,,39672.08415,,,,,,,,,,1981
98,,96200.74439,,,,,,,,,,,,1981
99,,26627.69234,,,,,,,,,,,,1981
100,,280455.4704,,,,,,,,,,,,1981
101,,104887.4237,,,,,,,,,,,,1981
102,,47103.55145,,,,,,,,36032.86821,,,,1981
103,,18676.23362,,,,,,,,,,,,1981
104,,18158.72765,,,,,,,,,,,,1981
105,,18158.55315,,,,,,,,,,,,1981
106,,96033.37319,,,,,,,,,,,,1981
108,,28942.79082,,,,,,,,,,,,1981
109,,69563.12193,,,,,,,,,,,,1981
110,,62532.28632,,,,,,,,,,,,1981
112,,18157.83025,,,,,,,,,,,,1981
115,,18157.68211,,,,,,,,,,,,1981
116,,26624.11307,,,,,,,,,,,,1981
125,,,,33245.37063,,,,,,,,,,1981
160,,,,12020.35497,,,,,,,,,,1981
4,,,,,,,1063822.107,,,,,,,1982
5,,,,,,,688564.4124,,,,,,,1982
6,,536519.4271,,,1295134.917,,3726645.804,3629992.842,,,,,,1982
7,5450282.14,,,,24739723.89,,2999972.817,6038353.478,,,,968248.2502,,1982
8,10525667.97,,,,105511429.3,,4678551.021,1814996.421,,,,,,1982
9,17237200.38,,,,82543455.93,,840493.2292,2088565.69,,,,454001.0314,,1982
10,46199589.77,,,,39408791.99,,1583164.883,,2384118.491,,,1150385.381,,1982
11,19065592.78,1992003.533,,,27838631.53,,134084.3923,,8753542.212,,,,,1982
12,16339067.35,1313340.453,,,18971558.22,,59178.38195,,7736144.477,,,329768.6634,,1982
13,22029403.13,2439558.851,,,18302254.32,,360976.594,,7823542.358,,,,997279.6038,1982
14,38426639.55,1381461.709,,,12700818.11,,16532531.37,,45184172.52,,,,,1982
15,36284809.83,2587024.949,,,6174942.759,,1687899.173,,128581408,,,304915.2994,,1982
16,46026407.11,9288092.883,,,2817216.274,,86027080.32,,211451036.5,,,,305505.7662,1982
17,24971269.98,2992654.855,,,1147074.715,,6304374.399,,251859785.3,,732508.9493,1390532.698,648664.4352,1982
18,40567111.1,1397762.342,,429237.5939,1758460.762,,58557776.09,513540.4588,155267867.1,,338006.071,,749282.5004,1982
19,27208270.93,3158049.893,,,3096455.984,,3295898.289,,101282026.7,,,,2126470.31,1982
20,27749552.66,2643703.922,,,6533458.711,,22947092.06,,57633562.5,,,294094.0971,3790403.022,1982
21,37104951.25,2935637.816,,,7642950.014,,1629194.906,,32753887.51,,,1243719.911,1920977.631,1982
22,47597203.34,3892748.594,,,12818550.64,,4995251.911,,6857492.196,,,1079950.744,4593807.047,1982
23,32423544.98,2772646.735,,,20498684.81,,1303402.234,,5025972.374,,,1214682.682,3324573.772,1982
24,50622211.47,6354909.495,,,26338085.78,,10441142.54,2183538.888,14562678.63,,213855.9457,808030.5158,6557332.095,1982
25,45137682.39,7410309.803,,,45707149.41,,1490310.189,1518515.33,21305675.16,,,142437.7089,10621012.1,1982
26,35340317.72,2708844.953,,,49820129.92,162549.4246,21771571.57,,47289649.02,,1017777.803,963335.4891,7882567.422,1982
27,33306912.35,2464203.813,,,30278471.37,,2925843.012,,52746333.15,,524287.6618,981680.0358,6135068.632,1982
28,29704012.31,83429930.04,,,23914420.41,,25968097.44,,62989143.96,,560675.2728,1056817.999,17520492.28,1982
29,26808184.3,3792911.216,,,28297501.22,125159.2691,2319563.146,,43362207.78,,869058.3839,1639882.766,21472847.61,1982
30,26476318.82,2293870.516,590100.7114,,40552312.96,,18552088.07,,36532752.45,,1073280.354,1372564.868,29773923.77,1982
31,22797183.79,206968337.7,2079308.35,,28945716.8,,1714691.013,,16748932.68,,1568253.038,1138314.123,31672108.29,1982
32,27249705.08,2562223.975,,,33662707.48,,10664996.88,,16039910.01,,1628067.806,734415.1634,32988557.9,1982
33,21791933.9,2580300.196,7997669.809,,8433634.396,,1189210.261,,13983116.34,,1009022.09,873756.0316,28850664.61,1982
34,18543387.67,133510318,13776484.44,,8502190.48,,4165557.064,,11750824.9,,5639797.279,1123564.392,20234314.38,1982
35,17501318.48,807010.857,6233646.782,,4648180.354,,549271.0934,,9572406.109,,1235167.093,766600.2826,15691600.07,1982
36,12503778.85,2365198.49,1770302.134,143066.0448,5619075.544,,6744790.552,,6638253.126,,1564376.806,1323166.883,14344300.36,1982
37,8955247.058,60585223.15,1770302.134,,3283395.783,,1098814.934,,4687036.019,,8477963.303,1063577.014,11551635.92,1982
38,6191586.251,2199406.555,2360402.846,,2689525.634,,12243440.83,,2076322.23,,1101953.609,545281.0362,7494137.402,1982
39,5444032.038,702599.3261,2950503.557,,2047416.273,,1827654.385,,2665878.781,,1073879.058,457832.0925,5010057.604,1982
40,3526765.418,37514364.69,1180201.423,,2076464.992,,13024389.04,,911356.8131,,7153215.183,865264.8631,3138491.015,1982
41,5051439.897,2570774.43,1770302.134,34424.43383,915896.067,,1252663.909,,484854.3045,,662477.9616,811218.2508,2531777.735,1982
42,1869536.209,1927290.267,590100.7114,,533664.9263,,9323467.83,,435796.5099,,938128.3075,233126.855,2226069.126,1982
43,1842413.358,29960646.29,,,250974.0408,,1032130.905,,162723.1097,,2876461.019,675366.8776,936115.4749,1982
44,2915275.84,1562000.336,,,269454.2991,,9805004.787,,392332.2131,,428640.3219,355582.1,663737.7296,1982
45,1580714.34,2237664.198,,,,,1109032,,88024.99737,,952713.4394,516817.1432,84190.47596,1982
46,1030410.729,16625196.3,,,,,6639144.648,,221337.7998,,724369.8507,325620.405,,1982
47,1038293.205,666152.4408,,,88227.84117,,947723.4608,,1028512.513,,694199.8073,208149.1193,,1982
48,1049668.565,1517595.386,,,,,5990922.858,,336175.0187,,494717.4274,206889.9743,,1982
49,515050.8426,3179970.723,,,,,603390.3879,,119724.9762,,205130.2648,549300.9996,,1982
50,879441.2436,1403489.451,,,,,5142245.789,,295859.4385,,244789.2506,147634.0464,,1982
51,1003717.993,588948.3329,,34193.753,,,602773.7979,,151398.8869,,184280.3222,91346.55656,,1982
52,1023743.431,3088477.561,,,,,3566441.453,,81786.33703,,292438.8943,184749.9862,,1982
53,647430.5207,883206.3469,,,,,783622.8219,,425369.3783,,347212.2159,31269.69738,,1982
54,310250.3225,826147.2954,,,,,2351354.533,,155346.4799,,55120.28262,92745.28737,,1982
55,178960.338,2734878.393,,82740.2834,,,613390.9695,,29439.88712,,163036.1874,82155.43765,,1982
56,131152.5604,982355.3506,,84575.13632,,,1006570.305,,,,49619.60549,86275.22536,,1982
57,64912.86896,730531.4064,,67173.13709,,,622614.688,,73040.39027,,58032.97268,,,1982
58,335454.275,2492786.892,,,,,825538.5012,,29797.26762,,239216.6946,,,1982
59,97266.45889,690768.7089,,,,,325023.4886,,,,49393.92712,,,1982
60,,697728.7255,,,,,240847.1297,,,,94329.06868,,,1982
61,122856.1929,3016422.771,,,,,191753.7287,,,,254958.4812,,,1982
62,436698.5397,328288.7013,,,,,299671.0982,,,51502.1544,96541.33224,,,1982
63,197446.023,733852.3908,,,,,300328.5639,,,,87253.402,,,1982
64,,2368144.76,,34193.88612,,,255652.7667,,,101322.869,57048.65495,,,1982
65,40107.7967,657996.8809,,,,,123562.579,,,,55069.65385,,,1982
66,52847.05738,494760.5342,,13302.6827,,,57140.29434,,26249.28636,49962.70858,262959.3088,,,1982
67,,1546353.979,,,,,104911.4299,,,,219613.8207,,,1982
68,,335169.3432,,,,,,,,54361.91615,222357.6437,,,1982
69,39332.55325,367676.0337,,,,,,,,98259.04905,99790.10908,,,1982
70,31037.53522,686874.3388,,14743.56056,,,37946.48717,,,146698.0815,81962.221,,,1982
71,,323113.1604,,,,,,,,93328.63431,101698.4661,,,1982
72,,194050.596,,,,,,,,193992.9653,83987.03722,,,1982
73,,361664.8941,,72196.94487,,,,,,48323.85167,102807.4467,,,1982
74,38741.78625,59356.53698,,51009.30822,,,3201.610039,,,48164.86947,52437.7278,,,1982
75,,219592.4404,,8056.591808,,,41176.87584,,,,52279.93408,,,1982
76,,451217.4577,,,,,,,,239439.0135,46343.1836,,,1982
77,,108166.7242,,18380.46903,,,,,,191069.3831,6970.230833,,,1982
78,,88271.50074,,,,,,,,95315.06262,79880.74023,,,1982
79,,327291.0852,,27374.78381,,,,,,47557.41904,,,,1982
80,,98307.25662,,7993.33801,,,,,,43517.49443,13852.56096,,,1982
81,,99603.41968,,5193.380606,,,,,,,54297.0874,,,1982
82,,67008.08431,,,,,,,,47307.09542,6903.070912,,,1982
83,,112574.919,,70797.09748,,,,,,90546.21586,,,,1982
84,,25283.84393,,,,,,,,,,,,1982
85,,68420.3359,,12735.54442,,,,,,,13750.7901,,,1982
86,,29022.44053,,,,,,,,,51240.32605,,,1982
87,,60176.66993,,,,,,,,,47017.27237,,,1982
88,,37146.93222,,,,,,,,,,,,1982
89,,55589.99939,,,,,,,,,,,,1982
90,,45946.16873,,14289.95225,,,,,,,,,,1982
91,,,,49835.85419,,,,,,128898.6335,,,,1982
92,,37135.77087,,,,,,,,,,,,1982
93,,62990.51064,,,,,,,,,,,,1982
94,,21151.01438,,,,,,,,42890.57756,,,,1982
95,,147869.4869,,,,,,,,42869.68406,,,,1982
96,,,,,,,,,,128551.9095,,,,1982
97,,50283.29886,,,,,,,,32158.69148,,,,1982
98,,30308.62115,,,,,,,,85634.88265,,,,1982
99,,71375.20459,,,,,,,,,,,,1982
100,,,,,,,,,,42789.85267,,,,1982
102,,3930.917918,,18125.09295,,,,,,42766.92362,,,,1982
103,,21146.46453,,,,,,,,42756.95504,,,,1982
106,,17438.70885,,,,,,,,,,,,1982
109,,,,18115.91935,,,,,,,,,,1982
110,,30304.41103,,,,,,,,,,,,1982
113,,,,,,,,,,,10876.23937,,,1982
5,,,,,282411.0531,,335501.898,,,,,,,1983
6,48997328.05,4057576.213,,,460000.4358,,1480123.267,,,,,,,1983
7,2514953.635,,,,5525003.739,,620708.7843,,,,,,,1983
8,1074129.419,,,,25150001.59,,,,,,,893973.2843,,1983
9,10280855.98,,,,34867939.7,,391802.2475,,,,,,,1983
10,14814764.39,,,,110555624.1,291999.1779,,,693976.2419,,,,,1983
11,20066623.48,,,,158822000.7,,,,781955.492,,,,,1983
12,17858355.81,,,,65068315.97,,,,6213813.65,,,,476283.6415,1983
13,8332899.189,2673643.934,,,58699923.41,,220728.5965,,2827795.779,,,,,1983
14,15543385.11,7084112.219,,,61262640.72,,2356694.054,,14546011,,,,,1983
15,15744428.53,6466000.451,,,53721398.82,,1381583.847,,6631940.278,,,,,1983
16,20409605.82,42091352.62,,,55198429.4,228742.8771,43973430.81,,8780881.018,,,505379.4034,313480.3895,1983
17,18100617.77,6534779.936,,,49106733.15,,5409498.097,5978760.255,8175725.686,,,874865.2685,373115.7983,1983
18,22202437.84,3837664.678,,,26639911.4,186429.2529,100301595.2,3913370.349,3760146.682,,,,336992.7149,1983
19,33638687.82,277443863.8,,,7236126.456,114480.2993,4535143.853,2065389.906,2090637.623,,90921.08928,,1385388.07,1983
20,36830369.49,4863609.886,,,2186882.969,,75927849.61,5978760.255,2715037.297,,84085.01404,471034.0276,1459755.399,1983
21,46222247.13,4696257.626,,,3352769.01,,2567328.747,2065389.906,1785134.651,,346449.532,704771.0657,2613894.929,1983
22,36227524.84,181921506.8,,,7671390.928,,24085932.93,,9485609.904,,1236796.132,722100.7746,7511438.719,1983
23,41863226.48,4189941.061,,,7738558.374,94234.76502,1798498.077,5978760.255,24004064.32,,2037516.94,208330.7302,9116541.612,1983
24,52116575.22,6408635.935,,,12025711.23,206856.2119,13779717.1,2065389.906,55920396.61,,971909.5611,910972.7992,9328743.817,1983
25,36684938.65,16393835.23,,,19055133.59,94469.64419,2537172.716,,64100002.58,,7711561.836,1744818.624,12694665.54,1983
26,37041274.12,3618145.271,,,11927394.44,,15361493.12,2065389.906,61282454.12,,1068690.21,864732.0905,9726251.487,1983
27,44815118.35,1531509.798,,,5926454.886,,2635474.294,2065389.906,39211312.15,,1420693.137,1987641.12,11853904.94,1983
28,45653484.91,25541153.93,,,5196935.592,72301.91299,22484903.7,,25860815.28,,14965899.31,1099964.286,16670105.28,1983
29,33695763.37,3518856.844,1247347.263,,5855913.812,,2727014.317,,24857600.42,,1331604.627,1815919.126,19090842.58,1983
30,30583361.71,3288878.599,9469610.22,,8046647.768,,22324615.97,,32561797.56,,1164456.059,1316939.171,21180671.1,1983
31,29742547.83,46899678.19,17380981.57,,6938156.998,56412.744,1946230.538,,29610239.83,,16296767.1,1970277.792,17152853.26,1983
32,29862911.94,3782054.62,,,6319431.647,,24872992.33,,30919133.95,,1513604.131,2512069.299,19020731.62,1983
33,19248750.58,2046477.203,16427285.92,,2905171.137,,2348918.17,,21440801.81,,1094857.547,2137826.756,16528295.83,1983
34,20244709.88,77743336.02,40784808.14,37242.24363,3090421.005,,22688823.78,,15567618.47,,10977176.41,1721510.557,12687959.45,1983
35,14706801.79,3112405.044,26967468.83,34737.53177,2153553.7,41995.79988,2383181.311,,10304353.16,,1099773.65,1699208.991,9460535.283,1983
36,10998418.71,2328793.9,12613596.05,,1141393.247,,33174573.72,,7444454.235,,823369.2564,2640818.784,7368787.54,1983
37,10490885.28,64270442.23,18664078.39,39724.44654,1799655.925,,1863811.689,,3694158.093,,6281531.368,1850222.67,4365472.609,1983
38,6116031.053,2461209.71,9332039.193,37385.39667,1581087.14,,36394670.25,,4746629.142,,1024762.569,1132690.466,3450871.391,1983
39,4347046.181,2365030.665,1845868.465,,1699161.385,,1281422.186,,1917403.694,,832064.0466,1306636.15,1665606.941,1983
40,2436556.133,51673010.67,555388.9048,,1120440.943,,18112678.52,,2590902.567,,5879933.109,1236584.331,536298.5006,1983
41,2331003.693,2254187.284,,,490501.7202,,1424270.222,,1403390.313,,916468.6878,816220.5188,421055.8854,1983
42,2293917.956,2097695.38,,,1070211.023,,10601288.05,,1139678.4,53527.09995,523350.7197,599012.9467,476558.452,1983
43,1891523.957,38460909.27,,,213807.0474,,1335549.058,,850022.0953,,3571128.865,421722.7893,291793.4376,1983
44,2759054.01,2380089.463,,,116688.0546,,7509788.317,,266551.9513,,600332.7079,681508.0349,93776.51254,1983
45,1247741.821,1799845.867,,,,,1184722.508,,847565.0838,,566443.0087,121944.6545,,1983
46,1412357.037,28185075.68,,,33597.90757,,5740633.082,,113786.2166,,1764306.866,197822.2804,,1983
47,551631.5025,2671376.152,,,56342.19377,,1059799.127,,68469.74536,,631560.8584,198574.2035,,1983
48,1235113.789,1630168.618,,,,,4328553.592,,149974.1895,,326223.4168,310466.512,,1983
49,420136.8922,23595646.41,,,,,1069044.356,,74869.89751,,555285.2981,184976.6002,,1983
50,911213.2569,2055724.046,,,,,2910419.451,,184212.975,,316250.2725,154383.6354,,1983
51,397683.2388,1881818.575,,,,,907061.3477,,8107.148978,20640.13949,348768.7651,49767.64394,,1983
52,607137.6013,15531731.54,,,,,2282583.004,,107981.2012,,480321.0069,379258.3881,,1983
53,446579.7636,1917891.945,,16295.01669,,,893664.2697,,152943.3864,,221593.4569,59369.02838,,1983
54,426861.8039,2590676.814,,,,,1730670.203,,,,56335.91582,81938.45729,,1983
55,458397.2977,8626129.595,,,,47583.87132,435351.0731,,7534.548552,,103958.8306,41041.80724,,1983
56,314981.4967,1288571.526,,,,,556147.0458,,,,154691.3484,,,1983
57,113668.3629,1747117,,18445.7127,,,247598.6517,,,,61336.4241,,,1983
