V,Country,Division,Species Name,Metric Tonnes
1997,CANADA MARITIMES - CAN-M,4X,GREENLAND HALIBUT - GHL,7
1997,CANADA MARITIMES - CAN-M,4VS,LARGE SHARKS (NS) - SHX,7
1997,CANADA MARITIMES - CAN-M,4W,FLATFISHES (NS) - FLX,6
1997,CANADA MARITIMES - CAN-M,4X,TILEFISH - TIL,6
1997,CANADA MARITIMES - CAN-M,4VS,SPINY (=PICKED) DOGFISH - DGS,6
1997,CANADA MARITIMES - CAN-M,4W,JONAH CRAB - CRJ,6
1997,CANADA MARITIMES - CAN-M,4VN,POLLOCK (SAITHE) - POK,6
1997,CANADA MARITIMES - CAN-M,4VS,BIGEYE TUNA - BET,5
1997,CANADA MARITIMES - CAN-M,4VN,WOLFFISHES (CATFISH) (NS) - CAT,4
1997,CANADA MARITIMES - CAN-M,4VS,GREENLAND HALIBUT - GHL,4
1997,CANADA MARITIMES - CAN-M,4VS,GROUNDFISHES (NS) - GRO,4
1997,CANADA MARITIMES - CAN-M,4W,GROUNDFISHES (NS) - GRO,4
1997,CANADA MARITIMES - CAN-M,4VN,GROUNDFISHES (NS) - GRO,4
1997,CANADA MARITIMES - CAN-M,4VS,YELLOWFIN TUNA - YFT,4
1997,CANADA MARITIMES - CAN-M,4W,ATLANTIC WHITE MARLIN - WHM,3
1997,CANADA MARITIMES - CAN-M,4VS,ARGENTINES (NS) - ARG,3
1997,CANADA MARITIMES - CAN-M,4VN,STIMPSON'S SURF CLAM - CLT,3
1997,CANADA MARITIMES - CAN-M,4VS,ALBACORE TUNA - ALB,3
1997,CANADA MARITIMES - CAN-M,4W,MARINE CRABS (NS) - CRA,2
1997,CANADA MARITIMES - CAN-M,4VS,WOLFFISHES (CATFISH) (NS) - CAT,2
1997,CANADA MARITIMES - CAN-M,4VS,PELAGIC FISHES (NS) - PEL,2
1997,CANADA MARITIMES - CAN-M,4X,ATLANTIC WHITE MARLIN - WHM,2
1997,CANADA MARITIMES - CAN-M,4VN,AMERICAN ANGLER - ANG,2
1997,CANADA MARITIMES - CAN-M,4VS,WINTER FLOUNDER - FLW,2
1997,CANADA MARITIMES - CAN-M,4W,ROUNDNOSE GRENADIER - RNG,2
1997,CANADA MARITIMES - CAN-M,4X,QUEEN CRAB - CRQ,2
1997,CANADA MARITIMES - CAN-M,4VS,ATLANTIC ROCK CRAB - CRK,2
1997,CANADA MARITIMES - CAN-M,4VS,ATLANTIC MACKEREL - MAC,2
1997,CANADA MARITIMES - CAN-M,4VN,LARGE SHARKS (NS) - SHX,1
1997,CANADA MARITIMES - CAN-M,4VN,(NORTHERN) SHORTFIN SQUID - SQI,1
1997,CANADA MARITIMES - CAN-M,4X,RED HAKE - HKR,1
1997,CANADA MARITIMES - CAN-M,4X,STONE KING CRAB - KCT,1
1997,CANADA MARITIMES - CAN-M,4VS,STONE KING CRAB - KCT,1
1997,CANADA MARITIMES - CAN-M,4VS,AMERICAN ANGLER - ANG,1
1997,CANADA MARITIMES - CAN-M,4VN,HADDOCK - HAD,1
1997,CANADA MARITIMES - CAN-M,4VN,SWORDFISH - SWO,1
1997,CANADA MARITIMES - CAN-M,4W,AMERICAN PLAICE - PLA,1
1997,CANADA MARITIMES - CAN-M,4W,YELLOWTAIL FLOUNDER - YEL,1
1997,CANADA MARITIMES - CAN-M,4W,RED HAKE - HKR,1
1997,CANADA MARITIMES - CAN-M,4W,TILEFISH - TIL,1
1997,CANADA NEWFOUNDLAND - CAN-N,4VS,CLAMS (NS) - CLX,11927
1997,CANADA NEWFOUNDLAND - CAN-N,4VS,ATLANTIC REDFISHES (NS) - RED,134
1997,CANADA NEWFOUNDLAND - CAN-N,4VN,ATLANTIC REDFISHES (NS) - RED,80
1997,CANADA NEWFOUNDLAND - CAN-N,4VS,OCEAN QUAHOG - CLQ,57
1997,CANADA NEWFOUNDLAND - CAN-N,4VN,POLLOCK (SAITHE) - POK,5
1997,CANADA NEWFOUNDLAND - CAN-N,4VS,POLLOCK (SAITHE) - POK,1
1997,CUBA - CUB,4W,SILVER HAKE - HKS,9215
1997,CUBA - CUB,4X,SILVER HAKE - HKS,3482
1997,CUBA - CUB,4W,(NORTHERN) SHORTFIN SQUID - SQI,2511
1997,CUBA - CUB,4X,ARGENTINES (NS) - ARG,505
1997,CUBA - CUB,4X,(NORTHERN) SHORTFIN SQUID - SQI,467
1997,CUBA - CUB,4W,ATLANTIC HERRING - HER,253
1997,CUBA - CUB,4W,RED HAKE - HKR,215
1997,CUBA - CUB,4W,ATLANTIC MACKEREL - MAC,113
1997,CUBA - CUB,4W,GROUNDFISHES (NS) - GRO,84
1997,CUBA - CUB,4X,GROUNDFISHES (NS) - GRO,78
1997,CUBA - CUB,4W,ARGENTINES (NS) - ARG,48
1997,CUBA - CUB,4W,ATLANTIC REDFISHES (NS) - RED,47
1997,CUBA - CUB,4X,RED HAKE - HKR,46
1997,CUBA - CUB,4W,POLLOCK (SAITHE) - POK,41
1997,CUBA - CUB,4X,ATLANTIC REDFISHES (NS) - RED,40
1997,CUBA - CUB,4W,AMERICAN PLAICE - PLA,18
1997,CUBA - CUB,4W,HADDOCK - HAD,18
1997,CUBA - CUB,4X,POLLOCK (SAITHE) - POK,15
1997,CUBA - CUB,4X,HADDOCK - HAD,7
1997,CUBA - CUB,4W,SPINY (=PICKED) DOGFISH - DGS,6
1997,CUBA - CUB,4X,ATLANTIC HERRING - HER,3
1997,CUBA - CUB,4X,AMERICAN PLAICE - PLA,2
1997,CUBA - CUB,4X,ATLANTIC MACKEREL - MAC,2
1997,CUBA - CUB,4W,WITCH FLOUNDER - WIT,1
1997,CUBA - CUB,4X,SPINY (=PICKED) DOGFISH - DGS,1
1997,FRANCE ST. PIERRE ET MIQUELON - FRA-SP,4VS,ATLANTIC REDFISHES (NS) - RED,1
1996,CANADA MARITIMES - CAN-M,4X,ATLANTIC HERRING - HER,72789
1996,CANADA MARITIMES - CAN-M,4X,SEA SCALLOP - SCA,15150
1996,CANADA MARITIMES - CAN-M,4W,ATLANTIC HERRING - HER,14869
1996,CANADA MARITIMES - CAN-M,4X,AMERICAN LOBSTER - LBA,14354
1996,CANADA MARITIMES - CAN-M,4X,ATLANTIC COD - COD,10635
1996,CANADA MARITIMES - CAN-M,4X,POLLOCK (SAITHE) - POK,6511
1996,CANADA MARITIMES - CAN-M,4X,HADDOCK - HAD,6232
1996,CANADA MARITIMES - CAN-M,4VS,STIMPSON'S SURF CLAM - CLT,5688
1996,CANADA MARITIMES - CAN-M,4VN,ATLANTIC HERRING - HER,4782
1996,CANADA MARITIMES - CAN-M,4X,ATLANTIC REDFISHES (NS) - RED,3670
1996,CANADA MARITIMES - CAN-M,4W,SILVER HAKE - HKS,3292
1996,CANADA MARITIMES - CAN-M,4X,WHITE HAKE - HKW,2803
1996,CANADA MARITIMES - CAN-M,4X,ATLANTIC MACKEREL - MAC,2449
1996,CANADA MARITIMES - CAN-M,4X,SEA URCHIN - URC,2182
1996,CANADA MARITIMES - CAN-M,4VS,PINK (=PANDALID) SHRIMPS - PAN,2181
1996,CANADA MARITIMES - CAN-M,4X,ALEWIFE - ALE,1677
1996,CANADA MARITIMES - CAN-M,4VN,ATLANTIC MACKEREL - MAC,1594
1996,CANADA MARITIMES - CAN-M,4VS,ATLANTIC REDFISHES (NS) - RED,1580
1996,CANADA MARITIMES - CAN-M,4VN,AMERICAN LOBSTER - LBA,1519
1996,CANADA MARITIMES - CAN-M,4W,SEA SCALLOP - SCA,1466
1996,CANADA MARITIMES - CAN-M,4VS,SKATES (NS) - SKA,1372
1996,CANADA MARITIMES - CAN-M,4W,PINK (=PANDALID) SHRIMPS - PAN,1153
1996,CANADA MARITIMES - CAN-M,4VN,ATLANTIC REDFISHES (NS) - RED,1125
1996,CANADA MARITIMES - CAN-M,4W,ATLANTIC MACKEREL - MAC,1116
1996,CANADA MARITIMES - CAN-M,4W,ATLANTIC REDFISHES (NS) - RED,1089
1996,CANADA MARITIMES - CAN-M,4X,AMERICAN ANGLER - ANG,1071
1996,CANADA MARITIMES - CAN-M,4X,CUSK (TUSK) - USK,1045
1996,CANADA MARITIMES - CAN-M,4W,POLLOCK (SAITHE) - POK,1002
1996,CANADA MARITIMES - CAN-M,4X,WINTER FLOUNDER - FLW,934
1996,CANADA MARITIMES - CAN-M,4X,FLATFISHES (NS) - FLX,905
1996,CANADA MARITIMES - CAN-M,4W,SEA URCHIN - URC,781
1996,CANADA MARITIMES - CAN-M,4X,SOFT CLAM - CLS,667
1996,CANADA MARITIMES - CAN-M,4W,QUEEN CRAB - CRQ,638
1996,CANADA MARITIMES - CAN-M,4VN,QUEEN CRAB - CRQ,593
1996,CANADA MARITIMES - CAN-M,4W,AMERICAN LOBSTER - LBA,587
1996,CANADA MARITIMES - CAN-M,4VS,POLLOCK (SAITHE) - POK,432
1996,CANADA MARITIMES - CAN-M,4W,WHITE HAKE - HKW,410
1996,CANADA MARITIMES - CAN-M,4X,WITCH FLOUNDER - WIT,404
1996,CANADA MARITIMES - CAN-M,4VS,YELLOWTAIL FLOUNDER - YEL,389
1996,CANADA MARITIMES - CAN-M,4VS,AMERICAN PLAICE - PLA,375
1996,CANADA MARITIMES - CAN-M,4X,WOLFFISHES (CATFISH) (NS) - CAT,358
1996,CANADA MARITIMES - CAN-M,4W,PORBEAGLE - POR,339
1996,CANADA MARITIMES - CAN-M,4VS,FLATFISHES (NS) - FLX,338
1996,CANADA MARITIMES - CAN-M,4VN,WITCH FLOUNDER - WIT,331
1996,CANADA MARITIMES - CAN-M,4X,PORBEAGLE - POR,324
1996,CANADA MARITIMES - CAN-M,4X,NORTHERN BLUEFIN TUNA - BFT,315
1996,CANADA MARITIMES - CAN-M,4X,JONAH CRAB - CRJ,308
1996,CANADA MARITIMES - CAN-M,4W,SWORDFISH - SWO,296
1996,CANADA MARITIMES - CAN-M,4X,ATLANTIC HALIBUT - HAL,282
1996,CANADA MARITIMES - CAN-M,4VS,QUEEN CRAB - CRQ,278
1996,CANADA MARITIMES - CAN-M,4X,ATLANTIC HAGEFISH - MYG,269
1996,CANADA MARITIMES - CAN-M,4X,RED CRAB - CRR,269
1996,CANADA MARITIMES - CAN-M,4VN,AMERICAN PLAICE - PLA,243
1996,CANADA MARITIMES - CAN-M,4X,ATLANTIC ROCK CRAB - CRK,229
1996,CANADA MARITIMES - CAN-M,4W,SKATES (NS) - SKA,228
1996,CANADA MARITIMES - CAN-M,4W,RED CRAB - CRR,212
1996,CANADA MARITIMES - CAN-M,4X,ROUNDNOSE GRENADIER - RNG,201
1996,CANADA MARITIMES - CAN-M,4X,PERIWINKLES (NS) - PER,200
1996,CANADA MARITIMES - CAN-M,4W,ATLANTIC HALIBUT - HAL,195
1996,CANADA MARITIMES - CAN-M,4X,SILVER HAKE - HKS,192
1996,CANADA MARITIMES - CAN-M,4VN,FLATFISHES (NS) - FLX,189
1996,CANADA MARITIMES - CAN-M,4W,SOFT CLAM - CLS,174
1996,CANADA MARITIMES - CAN-M,4VN,ALEWIFE - ALE,162
1996,CANADA MARITIMES - CAN-M,4VS,ATLANTIC COD - COD,158
1996,CANADA MARITIMES - CAN-M,4X,YELLOWTAIL FLOUNDER - YEL,149
1996,CANADA MARITIMES - CAN-M,4W,ATLANTIC COD - COD,148
1996,CANADA MARITIMES - CAN-M,4VS,ATLANTIC HALIBUT - HAL,130
1996,CANADA MARITIMES - CAN-M,4W,CUSK (TUSK) - USK,130
1996,CANADA MARITIMES - CAN-M,4VS,WHITE HAKE - HKW,126
1996,CANADA MARITIMES - CAN-M,4W,HADDOCK - HAD,125
1996,CANADA MARITIMES - CAN-M,4X,SWORDFISH - SWO,119
1996,CANADA MARITIMES - CAN-M,4X,BIGEYE TUNA - BET,109
1996,CANADA MARITIMES - CAN-M,4X,AMERICAN SHAD - SHA,106
1996,CANADA MARITIMES - CAN-M,4VN,ATLANTIC ROCK CRAB - CRK,101
1996,CANADA MARITIMES - CAN-M,4X,YELLOWFIN TUNA - YFT,100
1996,CANADA MARITIMES - CAN-M,4VS,SWORDFISH - SWO,80
1996,CANADA MARITIMES - CAN-M,4X,SKATES (NS) - SKA,74
1996,CANADA MARITIMES - CAN-M,4VN,WHITE HAKE - HKW,69
1996,CANADA MARITIMES - CAN-M,4VN,ATLANTIC COD - COD,68
1996,CANADA MARITIMES - CAN-M,4X,AMERICAN EEL - ELA,68
1996,CANADA MARITIMES - CAN-M,4X,AMERICAN PLAICE - PLA,63
1996,CANADA MARITIMES - CAN-M,4W,ALEWIFE - ALE,60
1996,CANADA MARITIMES - CAN-M,4X,SPINY (=PICKED) DOGFISH - DGS,55
1996,CANADA MARITIMES - CAN-M,4VS,HARD CLAM - CLH,53
1996,CANADA MARITIMES - CAN-M,4X,MARINE CRABS (NS) - CRA,51
1996,CANADA MARITIMES - CAN-M,4W,NORTHERN BLUEFIN TUNA - BFT,49
1996,CANADA MARITIMES - CAN-M,4W,YELLOWFIN TUNA - YFT,49
1996,CANADA MARITIMES - CAN-M,4X,GROUNDFISHES (NS) - GRO,48
1996,CANADA MARITIMES - CAN-M,4VS,HADDOCK - HAD,44
1996,CANADA MARITIMES - CAN-M,4VN,SEA URCHIN - URC,39
1996,CANADA MARITIMES - CAN-M,4W,AMERICAN ANGLER - ANG,36
1996,CANADA MARITIMES - CAN-M,4VS,WITCH FLOUNDER - WIT,35
1996,CANADA MARITIMES - CAN-M,4VS,CUSK (TUSK) - USK,34
1996,CANADA MARITIMES - CAN-M,4X,LARGE SHARKS (NS) - SHX,33
1996,CANADA MARITIMES - CAN-M,4VN,POLLOCK (SAITHE) - POK,30
1996,CANADA MARITIMES - CAN-M,4W,BIGEYE TUNA - BET,30
1996,CANADA MARITIMES - CAN-M,4VN,AMERICAN EEL - ELA,29
1996,CANADA MARITIMES - CAN-M,4VN,PINK (=PANDALID) SHRIMPS - PAN,24
1996,CANADA MARITIMES - CAN-M,4X,SCULPINS (NS) - SCU,24
1996,CANADA MARITIMES - CAN-M,4W,LARGE SHARKS (NS) - SHX,23
1996,CANADA MARITIMES - CAN-M,4VN,PORBEAGLE - POR,20
1996,CANADA MARITIMES - CAN-M,4W,WITCH FLOUNDER - WIT,20
1996,CANADA MARITIMES - CAN-M,4VN,ATLANTIC HALIBUT - HAL,19
1996,CANADA MARITIMES - CAN-M,4X,ALBACORE TUNA - ALB,17
1996,CANADA MARITIMES - CAN-M,4VN,SEA SCALLOP - SCA,16
1996,CANADA MARITIMES - CAN-M,4X,GREENLAND HALIBUT - GHL,15
1996,CANADA MARITIMES - CAN-M,4W,FLATFISHES (NS) - FLX,15
1996,CANADA MARITIMES - CAN-M,4VN,GREENLAND HALIBUT - GHL,13
1996,CANADA MARITIMES - CAN-M,4W,ATLANTIC ROCK CRAB - CRK,13
1996,CANADA MARITIMES - CAN-M,4X,QUEEN CRAB - CRQ,12
1996,CANADA MARITIMES - CAN-M,4W,AMERICAN EEL - ELA,11
1996,CANADA MARITIMES - CAN-M,4X,PELAGIC FISHES (NS) - PEL,11
1996,CANADA MARITIMES - CAN-M,4VS,PORBEAGLE - POR,9
1996,CANADA MARITIMES - CAN-M,4W,PELAGIC FISHES (NS) - PEL,8
1996,CANADA MARITIMES - CAN-M,4X,HARD CLAM - CLH,8
1996,CANADA MARITIMES - CAN-M,4W,WOLFFISHES (CATFISH) (NS) - CAT,6
1996,CANADA MARITIMES - CAN-M,4VS,LARGE SHARKS (NS) - SHX,6
1996,CANADA MARITIMES - CAN-M,4X,TILEFISH - TIL,6
1996,CANADA MARITIMES - CAN-M,4VS,SEA URCHIN - URC,5
1996,CANADA MARITIMES - CAN-M,4W,GROUNDFISHES (NS) - GRO,5
1996,CANADA MARITIMES - CAN-M,4VS,ARGENTINES (NS) - ARG,5
1996,CANADA MARITIMES - CAN-M,4W,ALBACORE TUNA - ALB,5
1996,CANADA MARITIMES - CAN-M,4W,JONAH CRAB - CRJ,5
1996,CANADA MARITIMES - CAN-M,4VS,GREENLAND HALIBUT - GHL,4
1996,CANADA MARITIMES - CAN-M,4W,GREENLAND HALIBUT - GHL,4
1996,CANADA MARITIMES - CAN-M,4W,TILEFISH - TIL,4
1996,CANADA MARITIMES - CAN-M,4X,ATLANTIC WHITE MARLIN - WHM,4
1996,CANADA MARITIMES - CAN-M,4X,STONE KING CRAB - KCT,3
1996,CANADA MARITIMES - CAN-M,4VN,WINTER FLOUNDER - FLW,3
1996,CANADA MARITIMES - CAN-M,4W,ATLANTIC WHITE MARLIN - WHM,3
1996,CANADA MARITIMES - CAN-M,4VS,AMERICAN ANGLER - ANG,2
1996,CANADA MARITIMES - CAN-M,4VN,AMERICAN ANGLER - ANG,2
1996,CANADA MARITIMES - CAN-M,4VN,SWORDFISH - SWO,2
1996,CANADA MARITIMES - CAN-M,4W,(NORTHERN) SHORTFIN SQUID - SQI,2
1996,CANADA MARITIMES - CAN-M,4X,STIMPSON'S SURF CLAM - CLT,2
1996,CANADA MARITIMES - CAN-M,4VN,AMERICAN CUPPED OYSTER - OYA,2
1996,CANADA MARITIMES - CAN-M,4VS,YELLOWFIN TUNA - YFT,2
1996,CANADA MARITIMES - CAN-M,4VS,BIGEYE TUNA - BET,2
1996,CANADA MARITIMES - CAN-M,4W,ROUNDNOSE GRENADIER - RNG,2
1996,CANADA MARITIMES - CAN-M,4W,AMERICAN PLAICE - PLA,1
1996,CANADA MARITIMES - CAN-M,4VS,SILVER HAKE - HKS,1
1996,CANADA MARITIMES - CAN-M,4W,YELLOWTAIL FLOUNDER - YEL,1
1996,CANADA MARITIMES - CAN-M,4VN,HADDOCK - HAD,1
1996,CANADA MARITIMES - CAN-M,4VN,RAINBOW SMELT - SMR,1
1996,CANADA MARITIMES - CAN-M,4VS,NORTHERN BLUEFIN TUNA - BFT,1
1996,CANADA MARITIMES - CAN-M,4VS,PELAGIC FISHES (NS) - PEL,1
1996,CANADA MARITIMES - CAN-M,4X,ARGENTINES (NS) - ARG,1
1996,CANADA MARITIMES - CAN-M,4X,STURGEONS (NS) - STU,1
1996,CANADA MARITIMES - CAN-M,4VN,WOLFFISHES (CATFISH) (NS) - CAT,1
1996,CANADA MARITIMES - CAN-M,4VS,SCULPINS (NS) - SCU,1
1996,CANADA MARITIMES - CAN-M,4VS,ATLANTIC WHITE MARLIN - WHM,1
1996,CANADA MARITIMES - CAN-M,4VS,WOLFFISHES (CATFISH) (NS) - CAT,1
1996,CANADA NEWFOUNDLAND - CAN-N,4VS,CLAMS (NS) - CLX,13270
1996,CANADA NEWFOUNDLAND - CAN-N,4VN,ATLANTIC REDFISHES (NS) - RED,77
1996,CANADA NEWFOUNDLAND - CAN-N,4VS,OCEAN QUAHOG - CLQ,32
1996,CANADA NEWFOUNDLAND - CAN-N,4VN,SKATES (NS) - SKA,20
1996,CANADA NEWFOUNDLAND - CAN-N,4VS,ATLANTIC REDFISHES (NS) - RED,19
1996,CANADA NEWFOUNDLAND - CAN-N,4W,CLAMS (NS) - CLX,12
1996,CUBA - CUB,4W,SILVER HAKE - HKS,19524
1996,CUBA - CUB,4X,SILVER HAKE - HKS,2754
1996,CUBA - CUB,4W,RED HAKE - HKR,417
1996,CUBA - CUB,4W,(NORTHERN) SHORTFIN SQUID - SQI,349
1996,CUBA - CUB,4X,GROUNDFISHES (NS) - GRO,212
1996,CUBA - CUB,4W,GROUNDFISHES (NS) - GRO,203
1996,CUBA - CUB,4W,ATLANTIC HERRING - HER,199
1996,CUBA - CUB,4X,(NORTHERN) SHORTFIN SQUID - SQI,145
1996,CUBA - CUB,4W,POLLOCK (SAITHE) - POK,119
1996,CUBA - CUB,4W,ATLANTIC MACKEREL - MAC,75
1996,CUBA - CUB,4W,HADDOCK - HAD,32
1996,CUBA - CUB,4X,ATLANTIC HERRING - HER,14
1996,CUBA - CUB,4X,RED HAKE - HKR,13
1996,CUBA - CUB,4X,HADDOCK - HAD,9
1996,CUBA - CUB,4X,POLLOCK (SAITHE) - POK,8
1996,CUBA - CUB,4W,ATLANTIC COD - COD,1
1996,CUBA - CUB,4X,ATLANTIC MACKEREL - MAC,1
1996,RUSSIA - RUS,4W,SILVER HAKE - HKS,652
1996,RUSSIA - RUS,4W,FINFISHES (NS) - FIN,37
1996,RUSSIA - RUS,4W,SKATES (NS) - SKA,7
1996,RUSSIA - RUS,4W,RED HAKE - HKR,3
1996,RUSSIA - RUS,4W,AMERICAN ANGLER - ANG,1
1996,RUSSIA - RUS,4W,PELAGIC FISHES (NS) - PEL,1
1996,RUSSIA - RUS,4W,ATLANTIC REDFISHES (NS) - RED,1
1995,CANADA MARITIMES - CAN-M,4X,ATLANTIC HERRING - HER,75006
1995,CANADA MARITIMES - CAN-M,4X,SEA SCALLOP - SCA,34697
1995,CANADA MARITIMES - CAN-M,4X,AMERICAN LOBSTER - LBA,14068
1995,CANADA MARITIMES - CAN-M,4X,ATLANTIC COD - COD,8876
1995,CANADA MARITIMES - CAN-M,4X,POLLOCK (SAITHE) - POK,7094
1995,CANADA MARITIMES - CAN-M,4X,HADDOCK - HAD,5659
1995,CANADA MARITIMES - CAN-M,4VS,STIMPSON'S SURF CLAM - CLT,4682
1995,CANADA MARITIMES - CAN-M,4X,ATLANTIC REDFISHES (NS) - RED,4654
1995,CANADA MARITIMES - CAN-M,4VN,ATLANTIC HERRING - HER,4559
1995,CANADA MARITIMES - CAN-M,4X,ATLANTIC MACKEREL - MAC,4475
1995,CANADA MARITIMES - CAN-M,4X,WHITE HAKE - HKW,4245
1995,CANADA MARITIMES - CAN-M,4VS,ATLANTIC REDFISHES (NS) - RED,3995
1995,CANADA MARITIMES - CAN-M,4W,ATLANTIC HERRING - HER,3418
1995,CANADA MARITIMES - CAN-M,4VS,PINK (=PANDALID) SHRIMPS - PAN,2097
1995,CANADA MARITIMES - CAN-M,4VN,ATLANTIC REDFISHES (NS) - RED,2076
1995,CANADA MARITIMES - CAN-M,4X,SEA URCHIN - URC,2050
1995,CANADA MARITIMES - CAN-M,4VN,AMERICAN LOBSTER - LBA,2030
1995,CANADA MARITIMES - CAN-M,4X,ALEWIFE - ALE,1708
1995,CANADA MARITIMES - CAN-M,4X,SOFT CLAM - CLS,1634
1995,CANADA MARITIMES - CAN-M,4X,CUSK (TUSK) - USK,1534
1995,CANADA MARITIMES - CAN-M,4VS,SKATES (NS) - SKA,1502
1995,CANADA MARITIMES - CAN-M,4VN,ATLANTIC MACKEREL - MAC,1492
1995,CANADA MARITIMES - CAN-M,4W,SEA SCALLOP - SCA,1253
1995,CANADA MARITIMES - CAN-M,4X,FLATFISHES (NS) - FLX,1173
1995,CANADA MARITIMES - CAN-M,4X,AMERICAN ANGLER - ANG,935
1995,CANADA MARITIMES - CAN-M,4W,PINK (=PANDALID) SHRIMPS - PAN,927
1995,CANADA MARITIMES - CAN-M,4X,WINTER FLOUNDER - FLW,924
1995,CANADA MARITIMES - CAN-M,4VS,YELLOWTAIL FLOUNDER - YEL,730
1995,CANADA MARITIMES - CAN-M,4W,AMERICAN LOBSTER - LBA,722
1995,CANADA MARITIMES - CAN-M,4W,SWORDFISH - SWO,699
1995,CANADA MARITIMES - CAN-M,4W,SEA URCHIN - URC,685
1995,CANADA MARITIMES - CAN-M,4VS,POLLOCK (SAITHE) - POK,655
1995,CANADA MARITIMES - CAN-M,4VN,QUEEN CRAB - CRQ,651
1995,CANADA MARITIMES - CAN-M,4W,POLLOCK (SAITHE) - POK,639
1995,CANADA MARITIMES - CAN-M,4VS,FLATFISHES (NS) - FLX,628
1995,CANADA MARITIMES - CAN-M,4W,QUEEN CRAB - CRQ,600
1995,CANADA MARITIMES - CAN-M,4W,WHITE HAKE - HKW,596
1995,CANADA MARITIMES - CAN-M,4W,ATLANTIC MACKEREL - MAC,571
1995,CANADA MARITIMES - CAN-M,4X,ROUNDNOSE GRENADIER - RNG,561
1995,CANADA MARITIMES - CAN-M,4X,ATLANTIC HAGEFISH - MYG,501
1995,CANADA MARITIMES - CAN-M,4W,PORBEAGLE - POR,439
1995,CANADA MARITIMES - CAN-M,4VN,POLLOCK (SAITHE) - POK,396
1995,CANADA MARITIMES - CAN-M,4X,RED CRAB - CRR,395
1995,CANADA MARITIMES - CAN-M,4X,SPINY (=PICKED) DOGFISH - DGS,374
1995,CANADA MARITIMES - CAN-M,4W,ATLANTIC REDFISHES (NS) - RED,343
1995,CANADA MARITIMES - CAN-M,4X,SWORDFISH - SWO,341
1995,CANADA MARITIMES - CAN-M,4W,SOFT CLAM - CLS,338
1995,CANADA MARITIMES - CAN-M,4X,NORTHERN BLUEFIN TUNA - BFT,318
1995,CANADA MARITIMES - CAN-M,4X,WITCH FLOUNDER - WIT,306
1995,CANADA MARITIMES - CAN-M,4VS,QUEEN CRAB - CRQ,299
1995,CANADA MARITIMES - CAN-M,4W,RED CRAB - CRR,287
1995,CANADA MARITIMES - CAN-M,4VS,WHITE HAKE - HKW,283
1995,CANADA MARITIMES - CAN-M,4VN,FLATFISHES (NS) - FLX,281
1995,CANADA MARITIMES - CAN-M,4VS,SWORDFISH - SWO,255
1995,CANADA MARITIMES - CAN-M,4VN,WITCH FLOUNDER - WIT,251
1995,CANADA MARITIMES - CAN-M,4W,SILVER HAKE - HKS,247
1995,CANADA MARITIMES - CAN-M,4X,WOLFFISHES (CATFISH) (NS) - CAT,228
1995,CANADA MARITIMES - CAN-M,4X,ATLANTIC HALIBUT - HAL,223
1995,CANADA MARITIMES - CAN-M,4W,CUSK (TUSK) - USK,220
1995,CANADA MARITIMES - CAN-M,4VS,AMERICAN PLAICE - PLA,202
1995,CANADA MARITIMES - CAN-M,4X,PORBEAGLE - POR,201
1995,CANADA MARITIMES - CAN-M,4VS,ATLANTIC COD - COD,182
1995,CANADA MARITIMES - CAN-M,4W,ATLANTIC HALIBUT - HAL,178
1995,CANADA MARITIMES - CAN-M,4X,PERIWINKLES (NS) - PER,167
1995,CANADA MARITIMES - CAN-M,4VN,PINK (=PANDALID) SHRIMPS - PAN,161
1995,CANADA MARITIMES - CAN-M,4VN,AMERICAN PLAICE - PLA,156
1995,CANADA MARITIMES - CAN-M,4VS,ATLANTIC HALIBUT - HAL,143
1995,CANADA MARITIMES - CAN-M,4X,LARGE SHARKS (NS) - SHX,143
1995,CANADA MARITIMES - CAN-M,4X,SKATES (NS) - SKA,137
1995,CANADA MARITIMES - CAN-M,4X,YELLOWTAIL FLOUNDER - YEL,134
1995,CANADA MARITIMES - CAN-M,4VN,ALEWIFE - ALE,124
1995,CANADA MARITIMES - CAN-M,4X,OCEAN QUAHOG - CLQ,124
1995,CANADA MARITIMES - CAN-M,4VN,ATLANTIC ROCK CRAB - CRK,115
1995,CANADA MARITIMES - CAN-M,4VS,HARD CLAM - CLH,109
1995,CANADA MARITIMES - CAN-M,4X,AMERICAN EEL - ELA,104
1995,CANADA MARITIMES - CAN-M,4VS,PORBEAGLE - POR,103
1995,CANADA MARITIMES - CAN-M,4W,ATLANTIC COD - COD,99
1995,CANADA MARITIMES - CAN-M,4X,AMERICAN SHAD - SHA,88
1995,CANADA MARITIMES - CAN-M,4W,ALEWIFE - ALE,86
1995,CANADA MARITIMES - CAN-M,4VN,MARINE CRABS (NS) - CRA,85
1995,CANADA MARITIMES - CAN-M,4X,BIGEYE TUNA - BET,82
1995,CANADA MARITIMES - CAN-M,4X,JONAH CRAB - CRJ,74
1995,CANADA MARITIMES - CAN-M,4X,ATLANTIC ROCK CRAB - CRK,74
1995,CANADA MARITIMES - CAN-M,4W,ROUNDNOSE GRENADIER - RNG,72
1995,CANADA MARITIMES - CAN-M,4VS,CUSK (TUSK) - USK,69
1995,CANADA MARITIMES - CAN-M,4W,LARGE SHARKS (NS) - SHX,64
1995,CANADA MARITIMES - CAN-M,4W,NORTHERN BLUEFIN TUNA - BFT,62
